source;name;description;article;product_code;availability;image;url
nnz-ipc.ru;TN-4516A-4GTX-WV-T;Доступно к заказу TN-4516A-4GTX-WV-T Коммутатор 12 x 10/100BaseTX, 4 x 10/100/1000BaseTX 6104657 MOXA Сравнить В закладки 5 446.08 $ 458 546.32 ₽;6104657;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-P206A-4PoE-T (уценка 1);Доступно к заказу EDS-P206A-4PoE-T (уценка 1) Коммутатор 2 x 10/100BaseTX, 4 x PoE+ 10/100BaseTX Причина уценки: Коммутатор был в работе, поэтому видны следы эксплуатации - царапины, сколы (см. фото). Упаковка не родная. уценённого модуля: 6 месяцев 6163112 MOXA Сравнить В закладки 738.48 $ 62 178.17 ₽;6163112;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-205A-M-SC (уценка 1);Доступно к заказу EDS-205A-M-SC (уценка 1) Коммутатор 4 x 10/100BaseTX, 1 x 100BaseFX Причина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому видны следы эксплуатации - царапины, клеевое загрязнение (см. фото). Упаковка не родная. уценённого модуля: 6 месяцев 6163249 MOXA Сравнить В закладки 350.58 $ 29 517.96 ₽;6163249;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-205A-M-SC (уценка 2);Доступно к заказу EDS-205A-M-SC (уценка 2) Коммутатор 4 x 10/100BaseTX, 1 x 100BaseFX Причина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому видны следы эксплуатации - царапины, потёртости (см. фото). Упаковка не родная, вид очень непрезентабельный. уценённого модуля: 6 месяцев 6163250 MOXA Сравнить В закладки 350.58 $ 29 517.96 ₽;6163250;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;IKS-6728A-8PoE-4GTXSFP-HV-T;Доступно к заказу IKS-6728A-8PoE-4GTXSFP-HV-T Шасси коммутатора - до 28 портов, 4 x 10/100/1000BaseTX/SFP (Combo), 8 x PoE, 1 источник питания 6100433 MOXA Сравнить В закладки 3 685.62 $ 310 319.99 ₽;6100433;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-205A-S-SC;В наличии EDS-205A-S-SC Коммутатор 4 x 10/100BaseTX, 1 x 100BaseFX 6031620 MOXA Сравнить В закладки 585.60 $ 49 306.06 ₽;6031620;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-611;Доступно к заказу EDS-611 Шасси коммутатора - 3 Combo Gigabit порта (10/100/1000BaseTX или 100/1000BaseSFP), 2 слота для модулей Fast Ethernet (до 8 портов 10/100BaseTX и/или 100BaseFX) 6031650 MOXA Сравнить В закладки 3 029.87 $ 255 107.48 ₽;6031650;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;TN-4516A-4GTXBP-WV-T;Доступно к заказу TN-4516A-4GTXBP-WV-T Коммутатор 12 x 10/100BaseTX, 4 x 10/100/1000BaseTX с функцией Bypass 6104655 MOXA Сравнить В закладки 6 269.58 $ 527 882.96 ₽;6104655;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;TN-4516A-4GTXBP-WV-T;Доступно к заказу TN-4516A-4GTXBP-WV-T Коммутатор 12 x 10/100BaseTX, 4 x 10/100/1000BaseTX с функцией Bypass 6162354 MOXA Сравнить В закладки 6 269.58 $ 527 882.96 ₽;6162354;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;IKS-G6524A-4GTXSFP-HV-HV;В наличии IKS-G6524A-4GTXSFP-HV-HV Коммутатор 20 x 10/100/1000BaseTX, 4 х 10/100/1000BaseTX/SFP (Combo), 2 источника питания (110/220 В перем.) 6100583 MOXA Сравнить В закладки 6 799.67 $ 572 515.21 ₽;6100583;;;https://nnz-ipc.ru/images/cms/thumbs/132824225dc60a08b1c001b16df57adae15018aa/d97a8bc5493811e485c800155d0c1500_d768c769f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-P510A-8PoE-2GTXSFP-T;В наличии EDS-P510A-8PoE-2GTXSFP-T Коммутатор 8 x PoE/PoE+ 10/100BaseTX, 2 x Combo Gigabit (10/100/1000BaseT(X) или 100/1000BaseSFP) 6080236 MOXA Сравнить В закладки 3 233.00 $ 272 210.52 ₽;6080236;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-611-T;Доступно к заказу EDS-611-T Шасси коммутатора - 3 Combo Gigabit порта (10/100/1000BaseTX или 100/1000BaseSFP), 2 слота для модулей Fast Ethernet (до 8 портов 10/100BaseTX и/или 100BaseFX), с расширенным диапазоном температур 6031652 MOXA Сравнить В закладки 3 315.35 $ 279 144.18 ₽;6031652;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;TN-5510A-2GTX-WV-T;Доступно к заказу TN-5510A-2GTX-WV-T Коммутатор 8 x 10/100BaseTX, 2 x 10/100/1000BaseTX 6100657 MOXA Сравнить В закладки 4 360.28 $ 367 124.68 ₽;6100657;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;NAT-102;В пути NAT-102 2-портовое промышленное устройство NAT, t: -10/+60°C 6141139 MOXA Сравнить В закладки 911.34 $ 76 732.55 ₽;6141139;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;NAT-102-T;Доступно к заказу NAT-102-T 2-портовое промышленное устройство NAT, t: -40/+75°C 6141140 MOXA Сравнить В закладки 1 057.13 $ 89 007.70 ₽;6141140;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-P510A-8PoE-2GTXSFP-T (уценка 1);Доступно к заказу EDS-P510A-8PoE-2GTXSFP-T (уценка 1) Коммутатор 8 x PoE/PoE+ 10/100BaseTX, 2 x Combo Gigabit (10/100/1000BaseT(X) или 100/1000BaseSFP) Причина уценки: Коммутатор полностью рабочий, но был в использовании, поэтому видны следы эксплуатации - царапины, потёртости (см. фото). Упаковка заводская, но от другого модуля. уценённого модуля: 6 месяцев 6163260 MOXA Сравнить В закладки 3 081.72 $ 259 473.12 ₽;6163260;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-408A-MM-SC;В наличии EDS-408A-MM-SC Коммутатор 6 x 10/100BaseTX, 2 x 100BaseFX с базовыми функциями управления 1170375 MOXA Сравнить В закладки 1 221.22 $ 102 823.67 ₽;1170375;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-208A-MM-SC;В наличии EDS-208A-MM-SC Коммутатор 6 x 10/100BaseTX, 1 x 100BaseFX 6022381 MOXA Сравнить В закладки 591.09 $ 49 768.30 ₽;6022381;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;TN-5516A-WV-T;Доступно к заказу TN-5516A-WV-T Коммутатор 16 x 10/100BaseTX 6096168 MOXA Сравнить В закладки 4 335.27 $ 365 018.90 ₽;6096168;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-616;Доступно к заказу EDS-616 Шасси коммутатора - 4 слота модулей Fast Ethernet (до 16 портов 10/100BaseTX и/или 100BaseFX) 6030249 MOXA Сравнить В закладки 3 212.26 $ 270 464.26 ₽;6030249;;;https://nnz-ipc.ru/images/cms/thumbs/c88eb9fdbc43dd372058284c525ec8bacea3c0b4/63d8409ea5d611e3908100155d0c1500_551b58a854ad11ea842700155d0fcd01_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;IKS-G6824A-4GTXSFP-HV-HV;Доступно к заказу IKS-G6824A-4GTXSFP-HV-HV Коммутатор 20 x 10/100/1000BaseTX, 4 х 10/100/1000BaseTX/SFP (Combo), 2 источника питания (110/220 В перем.) 6100637 MOXA Сравнить В закладки 9 713.03 $ 817 812.84 ₽;6100637;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;MRX-G4064-L3-8XGS;Доступно к заказу MRX-G4064-L3-8XGS Модульный коммутатор L3 с 8 портами 10G SFP+, 3 слотами для модулей, 2 слотами для модулей питания 6158584 MOXA Сравнить В закладки 27 984.97 $ 2 356 264.51 ₽;6158584;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;MRX-Q4064-L3-16XGS;Доступно к заказу MRX-Q4064-L3-16XGS Модульный коммутатор L3 с 16 портами 10G SFP+, 3 слотами для модулей, 2 слотами для модулей питания 6158585 MOXA Сравнить В закладки 39 306.57 $ 3 309 514.93 ₽;6158585;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-208A-MM-SC (уценка 1);Доступно к заказу EDS-208A-MM-SC (уценка 1) Коммутатор 6 x 10/100BaseTX, 1 x 100BaseFX 6163251 MOXA Сравнить В закладки 581.70 $ 48 977.69 ₽;6163251;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-P506A-4PoE;Снят с производства Недоступно EDS-P506A-4PoE Коммутатор 4 x PoE 10/100BaseTX, 2 x 10/100BaseTX 6049526 MOXA Сравнить В закладки;6049526;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;IKS-G6524A-4GTXSFP-HV-HV-T;Доступно к заказу IKS-G6524A-4GTXSFP-HV-HV-T Коммутатор 20 x 10/100/1000BaseTX, 4 х 10/100/1000BaseTX/SFP (Combo), 2 источника питания (110/220 В перем.) 6100584 MOXA Сравнить В закладки 7 397.47 $ 622 848.48 ₽;6100584;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;IKS-G6524A-8GSFP-4GTXSFP-HV-HV;В наличии IKS-G6524A-8GSFP-4GTXSFP-HV-HV Коммутатор 12 x 10/100/1000BaseTX, 8 х 100/1000BaseSFP, 4 х 10/100/1000BaseTX/SFP (Combo), 2 источника питания (110/220 В перем.) 6100585 MOXA Сравнить В закладки 6 799.67 $ 572 515.21 ₽;6100585;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;IKS-G6524A-8GSFP-4GTXSFP-HV-HV-T;Доступно к заказу IKS-G6524A-8GSFP-4GTXSFP-HV-HV-T Коммутатор 12 x 10/100/1000BaseTX, 8 х 100/1000BaseSFP, 4 х 10/100/1000BaseTX/SFP (Combo), 2 источника питания (110/220 В перем.) 6100586 MOXA Сравнить В закладки 7 397.47 $ 622 848.48 ₽;6100586;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-405A-PTP;Доступно к заказу EDS-405A-PTP Коммутатор 5 x 10/100BaseT(X) с аппаратной поддержкой протокола PTPv2 6100385 MOXA Сравнить В закладки 1 714.71 $ 144 374.30 ₽;6100385;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-405A-PTP-T;Доступно к заказу EDS-405A-PTP-T Коммутатор 5 x 10/100BaseT(X) с аппаратной поддержкой протокола PTPv2 6100386 MOXA Сравнить В закладки 1 913.57 $ 161 117.81 ₽;6100386;;;https://nnz-ipc.ru/images/cms/thumbs/5c6af9273c55cb8edfea15ce4c67ff944ce93064/bd5cf4c73d6e11e486f100155d0c1500_0c3d5876549811ea842700155d0fcd01_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;ICS-G7748A-HV-HV;Доступно к заказу ICS-G7748A-HV-HV Шасси коммутатора - до 48 портов 10/100/1000BaseTX или 100/1000BaseSFP, 2 источника питания (110/220 В перем.) 6100397 MOXA Сравнить В закладки 17 972.43 $ 1 513 233.67 ₽;6100397;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;ICS-G7750A-2XG-HV-HV;Доступно к заказу ICS-G7750A-2XG-HV-HV Шасси коммутатора - до 48 портов 10/100/1000BaseTX или 100/1000BaseSFP, 2 х 10GbE SFP+, 2 источника питания (110/220 В перем.) 6100398 MOXA Сравнить В закладки 23 947.38 $ 2 016 309.53 ₽;6100398;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;ICS-G7752A-4XG-HV-HV;Доступно к заказу ICS-G7752A-4XG-HV-HV Шасси коммутатора - до 48 портов 10/100/1000BaseTX или 100/1000BaseSFP, 4 х 10GbE SFP+, 2 источника питания (110/220 В перем.) 6100399 MOXA Сравнить В закладки 29 991.87 $ 2 525 240.47 ₽;6100399;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;ICS-G7848A-HV-HV;Доступно к заказу ICS-G7848A-HV-HV Шасси коммутатора - до 48 портов 10/100/1000BaseTX или 100/1000BaseSFP, 2 источника питания (110/220 В перем.) 6100407 MOXA Сравнить В закладки 20 087.91 $ 1 691 351.80 ₽;6100407;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;ICS-G7850A-2XG-HV-HV;Доступно к заказу ICS-G7850A-2XG-HV-HV Шасси коммутатора - до 48 портов 10/100/1000BaseTX или 100/1000BaseSFP, 2 х 10GbE SFP+, 2 источника питания (110/220 В перем.) 6100408 MOXA Сравнить В закладки 26 109.83 $ 2 198 382.41 ₽;6100408;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;ICS-G7852A-4XG-HV-HV;Доступно к заказу ICS-G7852A-4XG-HV-HV Шасси коммутатора - до 48 портов 10/100/1000BaseTX или 100/1000BaseSFP, 4 х 10GbE SFP+, 2 источника питания (110/220 В перем.) 6100409 MOXA Сравнить В закладки 32 012.19 $ 2 695 346.37 ₽;6100409;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;IKS-6726A-2GTXSFP-24-24-T;Доступно к заказу IKS-6726A-2GTXSFP-24-24-T Шасси коммутатора - до 26 портов, 2 x 10/100/1000BaseTX/SFP (Combo), 2 источника питания (24 В пост.) 6100411 MOXA Сравнить В закладки 3 213.48 $ 270 566.98 ₽;6100411;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;IKS-6726A-2GTXSFP-24-T;Доступно к заказу IKS-6726A-2GTXSFP-24-T Шасси коммутатора - до 26 портов, 2 x 10/100/1000BaseTX/SFP (Combo), 1 источник питания (24 В пост.) 6100412 MOXA Сравнить В закладки 2 698.64 $ 227 218.74 ₽;6100412;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;IKS-6726A-2GTXSFP-48-48-T;Доступно к заказу IKS-6726A-2GTXSFP-48-48-T Шасси коммутатора - до 26 портов, 2 x 10/100/1000BaseTX/SFP (Combo), 2 источника питания (48 В пост.) 6100413 MOXA Сравнить В закладки 3 213.48 $ 270 566.98 ₽;6100413;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;IKS-6726A-2GTXSFP-48-T;Доступно к заказу IKS-6726A-2GTXSFP-48-T Шасси коммутатора - до 26 портов, 2 x 10/100/1000BaseTX/SFP (Combo), 1 источник питания (48 В пост.) 6100414 MOXA Сравнить В закладки 2 698.64 $ 227 218.74 ₽;6100414;;;https://nnz-ipc.ru/images/cms/thumbs/b5a169a559fbd33d4e87dac7803ce9dbbcf885cb/f7632a2f3d8111e486f100155d0c1500_d768c75df6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;IKS-6726A-2GTXSFP-HV-HV-T;В наличии IKS-6726A-2GTXSFP-HV-HV-T Шасси коммутатора - до 26 портов, 2 x 10/100/1000BaseTX/SFP (Combo), 2 источника питания (110/220 В перем.) 6100415 MOXA Сравнить В закладки 2 600.43 $ 218 949.70 ₽;6100415;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;IKS-6728A-4GTXSFP-24-24-T;Доступно к заказу IKS-6728A-4GTXSFP-24-24-T Шасси коммутатора - до 28 портов, 4 x 10/100/1000BaseTX/SFP (Combo), 2 источника питания 6100417 MOXA Сравнить В закладки 3 737.47 $ 314 685.63 ₽;6100417;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;IKS-6728A-4GTXSFP-24-T;Доступно к заказу IKS-6728A-4GTXSFP-24-T Шасси коммутатора - до 28 портов, 4 x 10/100/1000BaseTX/SFP (Combo), 1 источник питания 6100418 MOXA Сравнить В закладки 3 231.17 $ 272 056.44 ₽;6100418;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;IKS-6728A-4GTXSFP-48-48-T;Доступно к заказу IKS-6728A-4GTXSFP-48-48-T Шасси коммутатора - до 28 портов, 4 x 10/100/1000BaseTX/SFP (Combo), 2 источника питания 6100419 MOXA Сравнить В закладки 3 737.47 $ 314 685.63 ₽;6100419;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
