name;article;product_code;availability;image
DVP08SN11T - Модуль дискретных выходов: 8 Point, 8DO (Transistor NPN), 24V DC Power, SLIM;DVP08SN11T;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP08SN11R - Модуль дискретных выходов: 8DO (Relay), 24V DC Power, SLIM;DVP08SN11R;DVP08SN11R;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP08SM11N - Модуль дискретных входов: 8DI, 24V DC Power, SLIM;DVP08SM11N;DVP08SM11N;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP08SM10N - Модуль дискретных входов: 8DI, 120V AC Power, SLIM;DVP08SM10N;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP06XA-S2 - Модуль аналогового входа 4AI, 2 Route AO,12bit, 24V DC Power, RS485;DVP06XA-S2;DVP06XA-S2;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP06XA-S - Модуль аналогового ввода/вывода: 4AI/2AO, 12bit, 24V DC Power, with RS485, SLIM;DVP06XA-S;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP06SN11R - Модуль дискретных выходов: 6DO (Relay), 24V DC Power, SLIM;DVP06SN11R;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP06PT-S - Модуль измерения температуры;DVP06PT-S;DVP06PT-S;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP06AD-S - Модуль аналогового ввода: 6AI, 14bit, 24V DC Power, SLIM;DVP06AD-S;DVP06AD-S;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP04TC-S - Модуль измерения температуры;DVP04TC-S;;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP04PT-S - Модуль измерения температуры;DVP04PT-S;DVP04PT-S;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP04DA-S - Модуль аналогового вывода: 4AO, 12bit, 24V DC , with RS485, SLIM;DVP04DA-S;DVP04DA-S;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP04AD-S2 - Модуль аналогово ввода 4AI, 14bit, 24V DC Power, RS485, повышенная помехозащищенность;DVP04AD-S2;DVP04AD-S2;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP04AD-S - Модуль аналогового ввода: 4AI, 14bit, 24V DC Power, with RS485, SLIM;DVP04AD-S;DVP04AD-S;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP02TUR-S - Универсальный модуль аналоговых входов-регулятор, 2 канала, 16 бит;DVP02TUR-S;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP02TUN-S - Универсальный модуль аналоговых входов-регулятор, 2 канала, 16 бит;DVP02TUN-S;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP02TUL-S - Универсальный модуль аналоговых входов-регулятор, 2 канала, 16 бит;DVP02TUL-S;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP02DA-S - Модуль аналогового вывода: 2AO, 12bit, 24V DC , with RS485, SLIM;DVP02DA-S;DVP02DA-S;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP01PU-S - Модуль позиционирования (1 shift), max pulse: 200KPPS;DVP01PU-S;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-ET010-33B - Кабель соединительный с разъемами DB37, 1 м (аналог DVPACAB7C10);UC-ET010-33B;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-ET010-15B - Кабель соединительный для AH10PM/AH15PM, длина 1 м (аналог DVPACAB7E10);UC-ET010-15B;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-ET010-13B - Кабель соединительный для AH04HC-5A и AH20MC-5, 1 м (аналог DVPACAB7D10);UC-ET010-13B;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
HASP-20-OPC01 - Лицензионный ключ (USB) для OPC-сервера Delta;HASP-20-OPC01;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
FMC-SD001G - MicroSD карта на 1 Гб;FMC-SD001G;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPAETB-OT32B - Клеммный интерфейсный модуль на ДИН-рейку с разъёмом DB37;DVPAETB-OT32B;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPAETB-OT32A - Клеммный интерфейсный модуль на ДИН-рейку с разъёмом IDC-40 для DVP32SN11TN;DVPAETB-OT32A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPAETB-OR32B - Клеммный интерфейсный модуль на ДИН-рейку с разъёмом DB37 для AH32AN02P-5B;DVPAETB-OR32B;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPAETB-OR32A - Клеммный интерфейсный модуль на ДИН-рейку с разъёмом DB37 для AH32AN02T-5B;DVPAETB-OR32A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPAETB-OR16B - Клеммный интерфейсный модуль на ДИН-рейку с разъёмом;DVPAETB-OR16B;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPAETB-IO34C - Клеммный интерфейсный модуль на ДИН-рейку для AH15PM-5A;DVPAETB-IO34C;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPAETB-IO24C - Клеммный интерфейсный модуль на ДИН-рейку для AH10PM-5A;DVPAETB-IO24C;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPAETB-IO16C - Клеммный интерфейсный модуль на ДИН-рейку для AH04HC-5A и AH20MC-5;DVPAETB-IO16C;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPAETB-ID32B - Клеммный интерфейсный модуль на ДИН-рейку с разъёмом DB37 для AH32AM10N-5B;DVPAETB-ID32B;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPACAB7E10 - Кабель соединительный для AH10PM-5A, длина 1 м;DVPACAB7E10;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPACAB7D10 - Кабель соединительный для AH04HC-5A и AH20MC-5, длина 1 м;DVPACAB7D10;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPACAB7C10 - Кабель соединительный с разъемами DB37, длина 1 м;DVPACAB7C10;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
AHBP12M1-5A - Базовая несущая рама под CPU/RTU и модули на 12 слотов;AHBP12M1-5A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
AHBP08M1-5A - Базовая несущая рама под CPU/RTU и модули на 8 слотов;AHBP08M1-5A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
YBACL-5A-EISA-2.8mH - Сетевой дроссель (алюминий): для ПЧ 2,2кВт, 5А, 2,8мГн;YBACL-5A-EISA-2.8mH;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
YBACL-4A-EISA-3.5mH - Сетевой дроссель (алюминий): для ПЧ 1,5кВт, 4А, 3,5мГн;YBACL-4A-EISA-3.5mH;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT3-V - Дополнительный выход с импульсным напряжением (12В);DT3-V;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT3-RETRANS - Дополнительный выход измерителя текущей температуры;DT3-RETRANS;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT3-REMOTE - Дополнительный вход для удаленного задания уставки;DT3-REMOTE;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT3-R - Дополнительный релейный выход;DT3-R;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT3-L - Дополнительный аналоговый выход (0...10В);DT3-L;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT3-EVENT - Дополнительный вход EVENT;DT3-EVENT;DT3-EVENT;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT3-CTI - Дополнительный вход CT (трансформатор тока);DT3-CTI;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT3-CT30A - Дополнительный вход CT (трансформатор тока) 30А;DT3-CT30A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT3-CT100A - Дополнительный вход CT (трансформатор тока) 100А;DT3-CT100A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT3-C - Дополнительный аналоговый выход (4…20мА);DT3-C;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
"DTV9696R - Температурный контроллер (96х96 мм, выход 1: реле; выход 2: реле)";DTV9696R;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DTV9696C - Температурный контроллер (96х96 мм, выход аналоговый (4…20мА));DTV9696C;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
"DTV4896R - Температурный контроллер (48х96 мм, выход 1: реле; выход 2: реле)";DTV4896R;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DTV4896C - Температурный контроллер (48х96 мм, выход аналоговый (4…20мА));DTV4896C;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
"DTC2001R/V Модуль расширения; два выхода: реле/напряжение; вход для трансформатора тока (CT)";DTC2001R/V;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DTC2000V - Температурный контроллер (модуль расширения, два выхода: SSR);DTC2000V;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DTC2000R - Температурный контроллер (модуль расширения, два выхода: реле);DTC2000R;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DTC2000L - Температурный контроллер (модуль расширения, два выхода: 0…10В);DTC2000L;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
"DTC1001R/V Базовый модуль; два выхода: реле/напряжение; вход для трансформатора тока (CT)";DTC1001R/V;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DTC1000V - Температурный контроллер (базовый модуль, два выхода: SSR);DTC1000V;DTC1000V;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DTC1000R - Температурный контроллер (базовый модуль, два выхода: реле);DTC1000R;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DTC1000L - Температурный контроллер (базовый модуль, два выхода: 0…10В);DTC1000L;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DTC1000C - Температурный контроллер (базовый модуль, два выхода: 4…20мА);DTC1000C;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DTC2000C - Температурный контроллер (модуль расширения, два выхода: 4…20мА);DTC2000C;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DTK4848V01 - Температурный контроллер, 48x48 мм, импульсное напряжение на выходе, 1 аварийный выход;DTK4848V01;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DTK4848R01 - Температурный контроллер, 48x48 мм, релейный выход, 1 аварийный выход;DTK4848R01;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DTK4848C01 - Температурный контроллер, 48x48мм, аналоговый выход (4…20мА), 1 аварийный выход;DTK4848C01;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360VD-0200 - Температурный контроллер 96x96 мм, импульсное напряжение (12 В) на выходе;DT360VD-0200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360VA-V220 - Температурный контроллер 96x96 мм, два выхода импульсного напряжения (12 В);DT360VA-V220;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360VA-V211 - Температурный контроллер 96x96 мм, два выхода импульсного напряжения (12 В);DT360VA-V211;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360VA-V200 - Температурный контроллер 96x96 мм, два выхода импульсного напряжения (12 В);DT360VA-V200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360VA-R220 - Температурный контроллер 96x96 мм, импульсное напряжение (12 В) на выходе;DT360VA-R220;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360VA-R211 - Температурный контроллер 96x96 мм, импульсное напряжение (12 В) на выходе;DT360VA-R211;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360VA-R200 - Температурный контроллер 96x96 мм, импульсное напряжение (12 В) на выходе;DT360VA-R200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360VA-0200 - Температурный контроллер 96x96 мм, импульсное напряжение (12 В) на выходе;DT360VA-0200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360VA - Температурный контроллер 96x96 мм, импульсное напряжение (12 В) на выходе;DT360VA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360RD-0200 - Температурный контроллер 96x96 мм, релейный выход, питание 24 В DC;DT360RD-0200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360RA-R220 - Температурный контроллер 96x96 мм, два релейных выхода, питание 80-260 В AC;DT360RA-R220;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360RA-R211 - Температурный контроллер 96x96 мм, два релейных выхода, питание 80-260 В AC;DT360RA-R211;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360RA-R200 - Температурный контроллер 96x96 мм, два релейных выхода, питание 80-260 В AC;DT360RA-R200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360RA-0200 - Температурный контроллер 96x96 мм, релейный выход, питание 80-260В AC;DT360RA-0200;DT360RA-0200;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360RA - Температурный контроллер 96x96 мм, релейный выход, питание 80-260 В AC;DT360RA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360LD-0200 - Температурный контроллер 96x96 мм, аналоговый выход (0...10 В), питание 24 В DC;DT360LD-0200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360LA-V220 - Температурный контроллер 96x96 мм, аналоговый выход (0...10 В), питание 80-260 В AC;DT360LA-V220;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360LA-V211 - Температурный контроллер 96x96 мм, аналоговый выход (0...10 В), питание 80-260 В AC;DT360LA-V211;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360LA-V200 - Температурный контроллер 96x96 мм, аналоговый выход (0...10 В), питание 80-260 В AC;DT360LA-V200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360LA-R220 - Температурный контроллер 96x96 мм, аналоговый выход (0...10 В), питание 80-260 В AC;DT360LA-R220;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT360LA-R211 - Температурный контроллер 96x96 мм, аналоговый выход (0...10 В), питание 80-260 В AC;DT360LA-R211;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-MS030-06A - Кабель связи ПЛК DVP с HMI (RS-232 штекер DB-9 -> mini-DIN), 3 м;UC-MS030-06A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-MS030-03A - Кабель связи TP с AH500 (RS-232 штекер DB-9 -> розетка DB-9), 3 м;UC-MS030-03A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-MS030-01A - Кабель связи ПЛК DVP с HMI/ПК (RS-232 розетка DB-9 -> mini-DIN), 3 м;UC-MS030-01A;UC-MS030-01A;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-MS020-06A - Кабель связи ПЛК DVP с HMI/ПК (RS-232 штекер DB-9 -> mini-DIN), 2 м;UC-MS020-06A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-MS020-01A - Кабель связи ПЛК DVP с HMI/ПК (RS-232 розетка DB-9 -> mini-DIN), 2 м;UC-MS020-01A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-ET030-24D - Экранированный кабель 3 м с разъемами IDC 40p – 2х20p;UC-ET030-24D;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-ET030-24B - Экранированный кабель 3 м с разъемами IDC 40p – 40p;UC-ET030-24B;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-ET020-24D - Экранированный кабель 2 м с разъемами IDC 40p – 2х20p;UC-ET020-24D;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-ET020-24B - Экранированный кабель 2 м с разъемами IDC 40p – 40p;UC-ET020-24B;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-ET010-24C - Шлейф 1 м с разъемами IDC 40p – 2х20p для соединения DVP32SN11TN и 2-х DVPAETB-OR16A;UC-ET010-24C;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-ET010-24B - Экранированный кабель 1 м с разъемами IDC 40p – 40p;UC-ET010-24B;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-ET010-24A - Шлейф 1 м с разъемами IDC 40p – 40p для соединения DVP32SM11N и DVPAETB-ID32A;UC-ET010-24A;UC-ET010-24A;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-CMC030-01A - Кабель связи по CANopen, длина 3м (аналог TAP-CB30);UC-CMC030-01A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-CMC020-01A - Кабель связи по CANopen, длина 2м (аналог TAP-CB20);UC-CMC020-01A;UC-CMC020-01A;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-CMC010-01A - Кабель связи по CANopen, длина 1м (аналог TAP-CB10);UC-CMC010-01A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-CMC005-01A - Кабель связи по CANopen, длина 0,5м (аналог TAP-CB05);UC-CMC005-01A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-CMC003-01A - Кабель связи по CANopen, длина 0,3м (аналог TAP-CB03);UC-CMC003-01A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
TAP-CB05 - Кабель связи по CANopen, длина 0,5 м;TAP-CB05;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
TAP-CB04 - Кабель связи по CANopen, длина 1 м, старое обозначение TAP-CB10;TAP-CB04;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
TAP-CB03 - Кабель связи по CANopen, длина 0,3 м;TAP-CB03;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPACAB7B10 - Кабель связи DVP32SN11TN с ETB-OR16, 1 м;DVPACAB7B10;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UB-10-OR16A - Клеммный модуль (16 реле) с разъемом IDC-40;UB-10-OR16A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UB-10-ID32A - Клеммный модуль для DVP32SM11N (32 дискретных входа 24VDC);UB-10-ID32A;UB-10-ID32A;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
TAP-TR01 - Терминальный резистор 120 Ом для CANopen;TAP-TR01;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
TAP-CP01 - Блок подвода электрического питания к сети DeviceNet;TAP-CP01;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Разветвитель интерфейса DeviceNet/CANopen. 5 разъемов (из них 3 RJ)., TAP-CN03;TAP-CN03;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Разветвитель интерфейса DeviceNet/CANopen. 5 разъемов., TAP-CN02;TAP-CN02;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPPCC01 - Карта памяти общего назначения;DVPPCC01;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPACAB4A18 - Кабель для удаленной связи с модулями расширения DVP-PM, 1.8 м;DVPACAB4A18;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPACAB4A09 - Кабель для удаленной связи с модулями расширения DVP-PM, 0.9 м;DVPACAB4A09;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP32HM11N - Модуль дискретного ввода, 17 Point, 32DI, 24V DC Power;DVP32HM11N;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP16HP11T - Модуль дискретного ввода-вывода 16 Point, 8DI/8DO, Transistor, 24V DC Power;DVP16HP11T;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP16HP11R - Модуль дискретного ввода 16 Point, 8DI/8DO, Relay, 24V DC Power;DVP16HP11R;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP16HM11N - Модуль дискретного ввода, 16 Point, 16DI, 24V DC Power;DVP16HM11N;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP06XA-H2 - Модуль аналогового ввода/вывода: 4AI/2AO, 12bit, 24V DC Power, with RS-485, SLIM;DVP06XA-H2;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP04TC-H2 - Модуль измерения температуры;DVP04TC-H2;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP04PT-H2 - Модуль измерения температуры;DVP04PT-H2;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP04DA-H2 - Модуль аналогового вывода: 4AO, 12bit, 24V DC Power, with RS-485;DVP04DA-H2;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP04AD-H2 - Модуль аналогового ввода: 4AI, 14bit, 24V DC Power, with RS-485;DVP04AD-H2;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP01HC-H2 - Модуль высокоскоростного счета, 1 канал;DVP01HC-H2;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP-FPMC - Коммуникационная карта Ethernet/CANopen для DVP-PM;DVP-FPMC;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP06PT-E2 - Температурный модуль для DVP-ES2/EX2/ES3 на 6 термосопротивлений PT100, Cu50/100;DVP06PT-E2;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPAEXT01-E2 - Соединительный набор с кабелем 0,7 м для соединения DVP-ES2/EX2 и модулей расширения;DVPAEXT01-E2;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP32XP200T - Модуль дискретных входов/выходов: 16DI/16DO, Transistor, 100~240 AC Power;DVP32XP200T;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP32XP200R - Модуль дискретных входов/выходов: 16DI/16DO, Relay, 100~240 AC Power;DVP32XP200R;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP24XP200T - Модуль дискретных входов/выходов: 16DI/8DO, Transistor, 100~240 AC Power;DVP24XP200T;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP24XP200R - Модуль дискретных входов/выходов: 16DI/8DO, Relay, 100~240 AC Power;DVP24XP200R;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP24XN200T - Модуль дискретных выходов: 24DO, Transistor, 100~240 AC Power;DVP24XN200T;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP24XN200R - Модуль дискретных выходов: 24DO, Relay, 100~240 AC Power;DVP24XN200R;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP16XP211T - Модуль дискретных входов/выходов: 8DI/8DO, Transistor, 24V DC Power;DVP16XP211T;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP16XP211R - Модуль дискретных входов/выходов: 8DI/8DO, Relay, 24V DC Power;DVP16XP211R;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP16XN211T - Модуль дискретных выходов: 16DO, Transistor, 24V DC Power;DVP16XN211T;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP16XN211R - Модуль дискретных выходов: 16DO, Relay, 24V DC Power;DVP16XN211R;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP16XM211N - Модуль дискретных входов: 16DI, 24V DC Power;DVP16XM211N;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP10RC-E2 - Модуль подключения резольвера, 12-bit;DVP10RC-E2;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
AH04AD-5A - Модуль для АН500 на 4 AI, потенциальный и токовый режимы, съёмный клеммный блок;AH04AD-5A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
AH02HC-5A - Модуль высокоскоростных счётчиков для АН500 на 2 канала;AH02HC-5A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
AH64AN02T-5C - Модуль для АН500 на 64 DO (NPN), 2 разъёма IDC-40;AH64AN02T-5C;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
AH64AN02P-5C - Модуль для АН500 на 64 DO (PNP), 2 разъёма IDC-40;AH64AN02P-5C;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
AH64AM10N-5C - Модуль для АН500 на 64 DI 24 VDC, 2 разъёма IDC-40;AH64AM10N-5C;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
AH32AN02T-5C - Модуль для АН500 на 32 DO (NPN), разъём IDC-40;AH32AN02T-5C;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
AH32AN02T-5B - Модуль для АН500 на 32 DO (NPN), разъём DB37;AH32AN02T-5B;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
AH32AN02T-5A - Модуль для АН500 на 32 DO (NPN), клеммный блок;AH32AN02T-5A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
AH32AN02P-5C - Модуль для АН500 на 32 DO (PNP), разъём IDC-40;AH32AN02P-5C;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
AH32AN02P-5A - Модуль для АН500 на 32 DO (PNP), клеммный блок;AH32AN02P-5A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
AH32AM10N-5C - Модуль для АН500 на 32 DI 24 VDC, разъём IDC-40;AH32AM10N-5C;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
AH32AM10N-5B - Модуль для АН500 на 32 DI 24 VDC, разъём DB37;AH32AM10N-5B;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
AH32AM10N-5A - Модуль для АН500 на 32 DI 24 VDC, клеммный блок;AH32AM10N-5A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
AH16AR10N-5A - Модуль для АН500 на 16 быстродействующих входов, 24 VDC, съёмный клеммный блок;AH16AR10N-5A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
AH16AP11T-5A - Модуль для АН500 на 8 DI 24 VDC/8 DO (NPN), съёмный клеммный блок;AH16AP11T-5A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
